MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,18,1,AA,N109NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1514,0,0,1500-1559,1853,1859,6,1800-1859,0,,398,405,2475,10,,,,,
2,19,2,AA,N103NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1513,0,0,1500-1559,1853,1909,16,1800-1859,0,,398,416,2475,10,0,0,16,0,0
2,20,3,AA,N101NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1640,85,1,1500-1559,1853,2121,148,1800-1859,0,,398,461,2475,10,0,70,63,0,15
2,21,4,AA,N104NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1510,0,0,1500-1559,1853,1907,14,1800-1859,0,,398,417,2475,10,,,,,
2,22,5,AA,N112AN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1554,39,1,1500-1559,1853,1919,26,1800-1859,0,,398,385,2475,10,26,0,0,0,0
2,23,6,AA,N103NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1507,0,0,1500-1559,1853,1837,0,1800-1859,0,,398,390,2475,10,,,,,
2,24,7,AA,N109NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1630,75,1,1500-1559,1853,2015,82,1800-1859,0,,398,405,2475,10,75,0,7,0,0
2,25,1,AA,N105NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1516,1,0,1500-1559,1853,1845,0,1800-1859,0,,398,389,2475,10,,,,,
2,26,2,AA,N113AN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1512,0,0,1500-1559,1853,1900,7,1800-1859,0,,398,408,2475,10,,,,,
2,27,3,AA,N114NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1510,0,0,1500-1559,1853,1848,0,1800-1859,0,,398,398,2475,10,,,,,
2,28,4,AA,N108NN,117,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1515,1512,0,0,1500-1559,1853,1900,7,1800-1859,0,,398,408,2475,10,,,,,
2,2,6,AA,N873NN,117,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1542,1530,0,0,1500-1559,1708,1648,0,1700-1759,0,,86,78,334,2,,,,,
2,9,6,AA,N306PB,117,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1542,1534,0,0,1500-1559,1708,1706,0,1700-1759,0,,86,92,334,2,,,,,
2,1,5,AA,N114NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,652,0,0,0700-0759,1529,1515,0,1500-1559,0,,329,323,2475,10,,,,,
2,3,7,AA,N102NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,654,0,0,0700-0759,1529,1513,0,1500-1559,0,,329,319,2475,10,,,,,
2,4,1,AA,N103NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,651,0,0,0700-0759,1529,1500,0,1500-1559,0,,329,309,2475,10,,,,,
2,5,2,AA,N105NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,650,0,0,0700-0759,1529,1431,0,1500-1559,0,,329,281,2475,10,,,,,
2,6,3,AA,N114NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,646,0,0,0700-0759,1529,1445,0,1500-1559,0,,329,299,2475,10,,,,,
2,7,4,AA,N103NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,655,0,0,0700-0759,1529,1459,0,1500-1559,0,,329,304,2475,10,,,,,
2,8,5,AA,N105NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,651,0,0,0700-0759,1529,1447,0,1500-1559,0,,329,296,2475,10,,,,,
2,10,7,AA,N109NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,654,0,0,0700-0759,1529,1444,0,1500-1559,0,,329,290,2475,10,,,,,
2,11,1,AA,N104NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,700,0,0,0700-0759,1529,1506,0,1500-1559,0,,329,306,2475,10,,,,,
2,12,2,AA,N114NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,655,0,0,0700-0759,1529,1555,26,1500-1559,0,,329,360,2475,10,0,0,26,0,0
2,13,3,AA,N104NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,658,0,0,0700-0759,1529,1501,0,1500-1559,0,,329,303,2475,10,,,,,
2,14,4,AA,N107NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,653,0,0,0700-0759,1520,1537,17,1500-1559,0,,320,344,2475,10,0,0,17,0,0
2,15,5,AA,N111ZM,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,700,0,0,0700-0759,1520,1452,0,1500-1559,0,,320,292,2475,10,,,,,
2,17,7,AA,N102NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,655,0,0,0700-0759,1520,1438,0,1500-1559,0,,320,283,2475,10,,,,,
2,18,1,AA,N101NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,718,18,1,0700-0759,1520,1458,0,1500-1559,0,,320,280,2475,10,,,,,
2,19,2,AA,N106NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,651,0,0,0700-0759,1520,1428,0,1500-1559,0,,320,277,2475,10,,,,,
2,20,3,AA,N113AN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,658,0,0,0700-0759,1520,1452,0,1500-1559,0,,320,294,2475,10,,,,,
2,21,4,AA,N112AN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,654,0,0,0700-0759,1520,1436,0,1500-1559,0,,320,282,2475,10,,,,,
2,22,5,AA,N117AN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,658,0,0,0700-0759,1520,1448,0,1500-1559,0,,320,290,2475,10,,,,,
2,23,6,AA,N113AN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,654,0,0,0700-0759,1520,1457,0,1500-1559,0,,320,303,2475,10,,,,,
2,24,7,AA,N101NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,657,0,0,0700-0759,1520,1505,0,1500-1559,0,,320,308,2475,10,,,,,
2,25,1,AA,N116AN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,654,0,0,0700-0759,1520,1452,0,1500-1559,0,,320,298,2475,10,,,,,
2,26,2,AA,N115NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,655,0,0,0700-0759,1520,1509,0,1500-1559,0,,320,314,2475,10,,,,,
2,27,3,AA,N103NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,652,0,0,0700-0759,1520,1455,0,1500-1559,0,,320,303,2475,10,,,,,
2,28,4,AA,N106NN,118,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",700,659,0,0,0700-0759,1520,1500,0,1500-1559,0,,320,301,2475,10,,,,,
2,1,5,AA,N776AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1125,15,1,1100-1159,1544,1530,0,1500-1559,0,,514,485,3711,11,,,,,
2,2,6,AA,N786AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1103,0,0,1100-1159,1544,1549,5,1500-1559,0,,514,526,3711,11,,,,,
2,3,7,AA,N794AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1104,0,0,1100-1159,1544,1527,0,1500-1559,0,,514,503,3711,11,,,,,
2,4,1,AA,N771AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1101,0,0,1100-1159,1544,1534,0,1500-1559,0,,514,513,3711,11,,,,,
2,5,2,AA,N756AM,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1106,0,0,1100-1159,1544,1605,21,1500-1559,0,,514,539,3711,11,0,0,21,0,0
2,6,3,AA,N754AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1147,37,1,1100-1159,1544,1603,19,1500-1559,0,,514,496,3711,11,19,0,0,0,0
2,7,4,AA,N760AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1116,6,0,1100-1159,1544,1554,10,1500-1559,0,,514,518,3711,11,,,,,
2,8,5,AA,N786AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1124,14,0,1100-1159,1544,1603,19,1500-1559,0,,514,519,3711,11,14,0,5,0,0
2,9,6,AA,N786AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1121,11,0,1100-1159,1544,1631,47,1500-1559,0,,514,550,3711,11,11,0,36,0,0
2,10,7,AA,N757AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1127,17,1,1100-1159,1544,1559,15,1500-1559,0,,514,512,3711,11,15,0,0,0,0
2,11,1,AA,N772AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1125,15,1,1100-1159,1544,1625,41,1500-1559,0,,514,540,3711,11,0,0,26,0,15
2,12,2,AA,N758AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1106,0,0,1100-1159,1544,1641,57,1500-1559,0,,514,575,3711,11,0,0,57,0,0
2,13,3,AA,N791AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1112,2,0,1100-1159,1544,1618,34,1500-1559,0,,514,546,3711,11,2,0,32,0,0
2,14,4,AA,N778AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1106,0,0,1100-1159,1545,1620,35,1500-1559,0,,515,554,3711,11,0,0,35,0,0
2,15,5,AA,N774AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1102,0,0,1100-1159,1545,1542,0,1500-1559,0,,515,520,3711,11,,,,,
2,16,6,AA,N759AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1105,0,0,1100-1159,1545,1555,10,1500-1559,0,,515,530,3711,11,,,,,
2,17,7,AA,N774AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1110,0,0,1100-1159,1545,1601,16,1500-1559,0,,515,531,3711,11,0,0,16,0,0
2,18,1,AA,N751AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1113,3,0,1100-1159,1545,1542,0,1500-1559,0,,515,509,3711,11,,,,,
2,19,2,AA,N781AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1113,3,0,1100-1159,1545,1631,46,1500-1559,0,,515,558,3711,11,3,0,43,0,0
2,20,3,AA,N775AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1107,0,0,1100-1159,1545,1542,0,1500-1559,0,,515,515,3711,11,,,,,
2,21,4,AA,N782AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1152,42,1,1100-1159,1545,1647,62,1500-1559,0,,515,535,3711,11,42,0,20,0,0
2,22,5,AA,N775AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1117,7,0,1100-1159,1545,1541,0,1500-1559,0,,515,504,3711,11,,,,,
2,23,6,AA,N755AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1158,48,1,1100-1159,1545,1650,65,1500-1559,0,,515,532,3711,11,48,0,17,0,0
2,24,7,AA,N750AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1105,0,0,1100-1159,1545,1544,0,1500-1559,0,,515,519,3711,11,,,,,
2,25,1,AA,N794AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1149,39,1,1100-1159,1545,1614,29,1500-1559,0,,515,505,3711,11,29,0,0,0,0
2,26,2,AA,N782AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1112,2,0,1100-1159,1545,1603,18,1500-1559,0,,515,531,3711,11,2,0,16,0,0
2,27,3,AA,N784AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1103,0,0,1100-1159,1545,1609,24,1500-1559,0,,515,546,3711,11,0,0,24,0,0
2,28,4,AA,N799AN,119,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1110,1147,37,1,1100-1159,1545,1712,87,1500-1559,0,,515,565,3711,11,37,0,50,0,0
2,14,4,AA,N988NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1221,6,0,1200-1259,1717,1705,0,1700-1759,0,,182,164,1235,5,,,,,
2,15,5,AA,N928NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1215,0,0,1200-1259,1717,1651,0,1700-1759,0,,182,156,1235,5,,,,,
2,16,6,AA,N952AA,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1215,0,0,1200-1259,1717,1643,0,1700-1759,0,,182,148,1235,5,,,,,
2,17,7,AA,N995NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1212,0,0,1200-1259,1717,1650,0,1700-1759,0,,182,158,1235,5,,,,,
2,18,1,AA,N994NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1220,5,0,1200-1259,1717,1708,0,1700-1759,0,,182,168,1235,5,,,,,
2,19,2,AA,N902NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1213,0,0,1200-1259,1717,1701,0,1700-1759,0,,182,168,1235,5,,,,,
2,20,3,AA,N335PH,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1326,71,1,1200-1259,1717,1834,77,1700-1759,0,,182,188,1235,5,12,0,6,0,59
2,21,4,AA,N922AN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1216,1,0,1200-1259,1717,1711,0,1700-1759,0,,182,175,1235,5,,,,,
2,22,5,AA,N985NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1216,1,0,1200-1259,1717,1711,0,1700-1759,0,,182,175,1235,5,,,,,
2,23,6,AA,N880NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1215,0,0,1200-1259,1717,1722,5,1700-1759,0,,182,187,1235,5,,,,,
2,24,7,AA,N981NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1228,13,0,1200-1259,1717,1727,10,1700-1759,0,,182,179,1235,5,,,,,
2,25,1,AA,N983NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1212,0,0,1200-1259,1717,1710,0,1700-1759,0,,182,178,1235,5,,,,,
2,26,2,AA,N986NN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1216,1,0,1200-1259,1717,1704,0,1700-1759,0,,182,168,1235,5,,,,,
2,27,3,AA,N354PT,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1213,0,0,1200-1259,1717,1710,0,1700-1759,0,,182,177,1235,5,,,,,
2,28,4,AA,N941AN,120,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1215,1226,11,0,1200-1259,1717,1715,0,1700-1759,0,,182,169,1235,5,,,,,
2,16,6,AA,N154AA,121,11278,DCA,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",1155,1147,0,0,1100-1159,1428,1441,13,1400-1459,0,,213,234,1192,5,,,,,
2,23,6,AA,N904AA,121,11278,DCA,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",1155,1156,1,0,1100-1159,1428,1458,30,1400-1459,0,,213,242,1192,5,0,1,29,0,0
2,16,6,AA,N154AA,121,11298,DFW,"Dallas/Fort Worth, TX",11278,DCA,"Washington, DC",708,703,0,0,0700-0759,1100,1033,0,1100-1159,0,,172,150,1192,5,,,,,
2,23,6,AA,N904AA,121,11298,DFW,"Dallas/Fort Worth, TX",11278,DCA,"Washington, DC",708,703,0,0,0700-0759,1100,1059,0,1100-1159,0,,172,176,1192,5,,,,,
2,14,4,AA,N150NN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1637,2,0,1600-1659,2137,2142,5,2100-2159,0,,182,185,1235,5,,,,,
2,15,5,AA,N154AA,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1648,13,0,1600-1659,2137,2138,1,2100-2159,0,,182,170,1235,5,,,,,
2,17,7,AA,N998AN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1652,17,1,1600-1659,2137,2134,0,2100-2159,0,,182,162,1235,5,,,,,
2,18,1,AA,N138AN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1650,15,1,1600-1659,2137,2150,13,2100-2159,0,,182,180,1235,5,,,,,
2,19,2,AA,N155NN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1632,0,0,1600-1659,2137,2122,0,2100-2159,0,,182,170,1235,5,,,,,
2,20,3,AA,N153AN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1633,0,0,1600-1659,2137,2119,0,2100-2159,0,,182,166,1235,5,,,,,
2,21,4,AA,N122NN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1658,23,1,1600-1659,2137,2155,18,2100-2159,0,,182,177,1235,5,0,0,0,0,18
2,22,5,AA,N156AN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,,,,1600-1659,2137,,,2100-2159,1,A,182,,1235,5,,,,,
2,24,7,AA,N930AU,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1640,5,0,1600-1659,2137,2131,0,2100-2159,0,,182,171,1235,5,,,,,
2,25,1,AA,N149AN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1632,0,0,1600-1659,2137,2144,7,2100-2159,0,,182,192,1235,5,,,,,
2,26,2,AA,N990AU,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1641,6,0,1600-1659,2137,2127,0,2100-2159,0,,182,166,1235,5,,,,,
2,27,3,AA,N167AN,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1629,0,0,1600-1659,2137,2125,0,2100-2159,0,,182,176,1235,5,,,,,
2,28,4,AA,N907AA,121,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",1635,1634,0,0,1600-1659,2137,2128,0,2100-2159,0,,182,174,1235,5,,,,,
2,14,4,AA,N339PL,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,935,0,0,0900-0959,1110,1112,2,1100-1159,0,,92,97,460,2,,,,,
2,15,5,AA,N933NN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,935,0,0,0900-0959,1110,1114,4,1100-1159,0,,92,99,460,2,,,,,
2,17,7,AA,N93003,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,954,16,1,0900-0959,1110,1108,0,1100-1159,0,,92,74,460,2,,,,,
2,18,1,AA,N952AA,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,932,0,0,0900-0959,1110,1046,0,1100-1159,0,,92,74,460,2,,,,,
2,19,2,AA,N861NN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,936,0,0,0900-0959,1110,1049,0,1100-1159,0,,92,73,460,2,,,,,
2,20,3,AA,N829NN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,934,0,0,0900-0959,1110,1103,0,1100-1159,0,,92,89,460,2,,,,,
2,21,4,AA,N971NN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,944,6,0,0900-0959,1110,1119,9,1100-1159,0,,92,95,460,2,,,,,
2,22,5,AA,N175AN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,941,3,0,0900-0959,1110,1103,0,1100-1159,0,,92,82,460,2,,,,,
2,24,7,AA,N9006,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,932,0,0,0900-0959,1110,1056,0,1100-1159,0,,92,84,460,2,,,,,
2,25,1,AA,N931AN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,956,18,1,0900-0959,1110,1118,8,1100-1159,0,,92,82,460,2,,,,,
2,26,2,AA,N997NN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,936,0,0,0900-0959,1110,1058,0,1100-1159,0,,92,82,460,2,,,,,
2,27,3,AA,N919AN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,938,0,0,0900-0959,1110,1112,2,1100-1159,0,,92,94,460,2,,,,,
2,28,4,AA,N951NN,122,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",938,941,3,0,0900-0959,1110,1128,18,1100-1159,0,,92,107,460,2,0,0,15,0,3
2,14,4,AA,N339PL,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1156,1,0,1100-1159,1340,1329,0,1300-1359,0,,105,93,460,2,,,,,
2,15,5,AA,N933NN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1230,35,1,1100-1159,1340,1453,73,1300-1359,0,,105,143,460,2,31,0,38,0,4
2,17,7,AA,N93003,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1148,0,0,1100-1159,1340,1328,0,1300-1359,0,,105,100,460,2,,,,,
2,18,1,AA,N952AA,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1150,0,0,1100-1159,1340,1335,0,1300-1359,0,,105,105,460,2,,,,,
2,19,2,AA,N861NN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1208,13,0,1100-1159,1340,1401,21,1300-1359,0,,105,113,460,2,0,0,21,0,0
2,20,3,AA,N829NN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1153,0,0,1100-1159,1340,1339,0,1300-1359,0,,105,106,460,2,,,,,
2,21,4,AA,N971NN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1203,8,0,1100-1159,1340,1351,11,1300-1359,0,,105,108,460,2,,,,,
2,22,5,AA,N175AN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1151,0,0,1100-1159,1340,1333,0,1300-1359,0,,105,102,460,2,,,,,
2,24,7,AA,N9006,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1144,0,0,1100-1159,1340,1316,0,1300-1359,0,,105,92,460,2,,,,,
2,25,1,AA,N931AN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1202,7,0,1100-1159,1340,1340,0,1300-1359,0,,105,98,460,2,,,,,
2,26,2,AA,N997NN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1158,3,0,1100-1159,1340,1346,6,1300-1359,0,,105,108,460,2,,,,,
2,27,3,AA,N919AN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1151,0,0,1100-1159,1340,1400,20,1300-1359,0,,105,129,460,2,0,0,20,0,0
2,28,4,AA,N951NN,122,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1155,1215,20,1,1100-1159,1340,1357,17,1300-1359,0,,105,102,460,2,2,0,0,0,15
2,1,5,AA,N971AN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1559,16,1,1500-1559,1722,1734,12,1700-1759,0,,99,95,334,2,,,,,
2,2,6,AA,N937AN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1702,79,1,1500-1559,1722,1846,84,1700-1759,0,,99,104,334,2,75,0,5,0,4
2,3,7,AA,N316PF,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1536,0,0,1500-1559,1722,1727,5,1700-1759,0,,99,111,334,2,,,,,
2,4,1,AA,N917AN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1535,0,0,1500-1559,1722,1737,15,1700-1759,0,,99,122,334,2,0,0,15,0,0
2,5,2,AA,N881NN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1550,7,0,1500-1559,1722,1857,95,1700-1759,0,,99,187,334,2,0,3,88,0,4
2,6,3,AA,N935NN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1555,12,0,1500-1559,1722,1804,42,1700-1759,0,,99,129,334,2,0,0,42,0,0
2,7,4,AA,N344PP,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,2330,467,1,1500-1559,1722,105,463,1700-1759,0,,99,95,334,2,0,20,0,0,443
2,8,5,AA,N994NN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1538,0,0,1500-1559,1722,1713,0,1700-1759,0,,99,95,334,2,,,,,
2,9,6,AA,N339PL,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1540,0,0,1500-1559,1722,1704,0,1700-1759,0,,99,84,334,2,,,,,
2,10,7,AA,N986NN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1743,120,1,1500-1559,1722,1947,145,1700-1759,0,,99,124,334,2,0,7,25,0,113
2,11,1,AA,N863NN,122,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",1543,1541,0,0,1500-1559,1722,1732,10,1700-1759,0,,99,111,334,2,,,,,
